date,daily_return,exposure
2022-07-08,-0.0053617777,0.3053874373435974
2022-07-11,-0.0047047148,0.3011696934700012
2022-07-12,0.003521255,0.29078584909439087
2022-07-13,0.008051918,0.3014894425868988
2022-07-14,-0.0031302446,0.28617575764656067
2022-07-15,0.003284305,0.3031415641307831
2022-07-18,0.0012356548,0.30478236079216003
2022-07-19,0.004379333,0.3022696077823639
2022-07-20,-0.0006491379,0.32052484154701233
2022-07-21,-0.0024055636,0.2997691333293915
2022-07-22,0.0022649325,0.30990585684776306
2022-07-25,0.0044915653,0.31419384479522705
2022-07-26,0.00485213,0.29844796657562256
2022-07-27,0.0031650076,0.2953427731990814
2022-07-28,-0.0011578951,0.2974153161048889
2022-07-29,0.008396898,0.3277488648891449
2022-08-01,-0.008668723,0.28714272379875183
2022-08-02,0.002187421,0.30952712893486023
2022-08-03,0.0031237681,0.28974390029907227
2022-08-04,0.0016808329,0.30396535992622375
2022-08-05,0.005152784,0.29228517413139343
2022-08-08,-0.0013293482,0.3069506883621216
2022-08-09,-0.0001140771,0.2950325906276703
2022-08-10,0.002569033,0.2954522371292114
2022-08-11,-0.00383483,0.3023510277271271
2022-08-12,-0.00037371088,0.3098771870136261
2022-08-15,0.0026023067,0.3128632605075836
2022-08-16,0.00076007843,0.28508469462394714
2022-08-17,0.0026361016,0.29318246245384216
2022-08-18,0.0019773445,0.2962702214717865
2022-08-19,0.0008466579,0.29562023282051086
2022-08-22,0.00095974753,0.30890408158302307
2022-08-23,-0.0125366645,0.3086123764514923
2022-08-24,-0.004266689,0.29055771231651306
2022-08-25,-0.004038217,0.32658669352531433
2022-08-26,5.5582364e-05,0.29567429423332214
2022-08-29,-0.0058781276,0.31465157866477966
2022-08-30,-0.016911816,0.31207332015037537
2022-08-31,-0.0016496675,0.3098050653934479
2022-09-01,0.0052882507,0.3200807571411133
2022-09-02,0.0013158774,0.31277918815612793
2022-09-05,0.008792565,0.3042530417442322
2022-09-06,0.0045293593,0.3129012882709503
2022-09-07,-0.004514978,0.30171677470207214
2022-09-08,0.0021612158,0.32143810391426086
2022-09-09,0.0010391326,0.31284210085868835
2022-09-13,-0.004441167,0.31085267663002014
2022-09-14,-0.0135863405,0.3053281903266907
2022-09-15,-0.0028581833,0.29383358359336853
2022-09-16,-0.0055766553,0.29972043633461
2022-09-19,0.006893025,0.30297911167144775
2022-09-20,-0.0022954752,0.314468115568161
2022-09-21,0.0027912229,0.296449214220047
2022-09-22,-0.0074649225,0.30835703015327454
2022-09-23,0.0017191117,0.30976876616477966
2022-09-26,0.0063572126,0.30286905169487
2022-09-27,-0.009688397,0.2923497259616852
2022-09-28,0.0010003927,0.30015942454338074
2022-09-29,-0.006158027,0.35436874628067017
2022-09-30,-0.0063262135,0.2766948938369751
2022-10-10,0.0012665839,0.31998366117477417
2022-10-11,0.013956834,0.32075032591819763
2022-10-12,0.00061675604,0.31678226590156555
2022-10-13,0.006966067,0.30121472477912903
2022-10-14,0.0058200513,0.31855836510658264
2022-10-17,0.0016264305,0.2980990707874298
2022-10-18,-0.0010488058,0.3307155668735504
2022-10-19,-0.002068277,0.32150599360466003
2022-10-20,-0.0009884461,0.3145795166492462
2022-10-21,-0.005998129,0.30508872866630554
2022-10-24,-0.0019566815,0.2909286320209503
2022-10-25,0.009541602,0.31207647919654846
2022-10-26,-0.0028251878,0.3056437075138092
2022-10-27,-0.01626493,0.324175626039505
2022-10-28,0.0031608932,0.29389747977256775
2022-10-31,0.00830588,0.3164869248867035
2022-11-01,0.010569315,0.3276236951351166
2022-11-02,0.004166807,0.3176082372665405
2022-11-03,0.007826367,0.35465237498283386
2022-11-04,0.0009847743,0.2782108187675476
2022-11-07,-0.00067296444,0.3129250109195709
2022-11-08,-0.0016396672,0.30548062920570374
2022-11-09,-0.0027839178,0.31891825795173645
2022-11-10,0.0022340983,0.29888638854026794
2022-11-11,-0.003540253,0.307699590921402
2022-11-14,0.0068789395,0.33416426181793213
2022-11-15,-0.0052898116,0.285214364528656
2022-11-16,0.0006533599,0.325685054063797
2022-11-17,-0.0002322046,0.3049579858779907
2022-11-18,0.003014673,0.34014609456062317
2022-11-21,-0.0019046161,0.273761510848999
2022-11-22,0.0012523696,0.3266485333442688
2022-11-23,-0.00064578204,0.30727964639663696
2022-11-24,-0.005011683,0.3011598587036133
2022-11-25,-0.0007582714,0.29517510533332825
2022-11-28,0.0019127491,0.2990465462207794
2022-11-29,0.0014561941,0.2969719469547272
2022-11-30,0.0056306045,0.32251521944999695
2022-12-01,0.0021910933,0.2852119505405426
2022-12-02,-0.0011927229,0.29871293902397156
2022-12-05,0.0003137381,0.3009388744831085
2022-12-06,0.0020527423,0.29421988129615784
2022-12-07,-0.0024145786,0.2950325012207031
2022-12-08,0.0013705101,0.3043186664581299
2022-12-09,-0.0013268215,0.31736165285110474
2022-12-12,-0.00084528496,0.3156519830226898
2022-12-13,0.002002436,0.2994786202907562
2022-12-14,0.0057029463,0.3031444549560547
2022-12-15,0.0009788276,0.30498072504997253
2022-12-16,-0.0016358149,0.2873183488845825
2022-12-19,-0.0057039508,0.28829872608184814
2022-12-20,-0.004423822,0.3175126910209656
2022-12-21,-0.0048460257,0.26811251044273376
2022-12-22,-0.001796503,0.2924572229385376
2022-12-23,0.005567258,0.30601733922958374
2022-12-26,-0.0014823306,0.2827780842781067
2022-12-27,-0.0032807249,0.30528584122657776
2022-12-28,-0.00017239651,0.36135950684547424
2022-12-29,-0.0018925475,0.2735426127910614
2022-12-30,0.010079765,0.2962707281112671
2023-01-03,-0.0011893843,0.2835877537727356
2023-01-04,0.0024902732,0.3134441673755646
2023-01-05,-0.0016711779,0.291465163230896
2023-01-06,0.0004073591,0.3019248843193054
2023-01-09,0.000113850125,0.2992773950099945
2023-01-10,-0.0005835731,0.3104834258556366
2023-01-11,-0.0005478365,0.30831268429756165
2023-01-12,-0.00013096597,0.32630565762519836
2023-01-13,0.003163899,0.2916565239429474
2023-01-16,0.0030461077,0.3075660765171051
2023-01-17,-0.0006881466,0.2902620732784271
2023-01-18,0.00385411,0.30089184641838074
2023-01-19,0.00060408405,0.2927491366863251
2023-01-20,0.0020790338,0.2985621392726898
2023-01-30,-0.0019500093,0.3062867820262909
2023-01-31,0.007577401,0.301277756690979
2023-02-01,0.0018955492,0.30669644474983215
2023-02-02,0.0021143286,0.2963244616985321
2023-02-03,-0.002113099,0.3265077471733093
2023-02-06,0.00348926,0.30047914385795593
2023-02-07,-0.0011125932,0.3112327754497528
2023-02-08,0.006014722,0.29844143986701965
2023-02-09,0.0030773215,0.2747126817703247
2023-02-10,0.0039606467,0.28597185015678406
2023-02-13,0.0012679829,0.27382758259773254
2023-02-14,0.0005379675,0.2656822204589844
2023-02-15,-0.0024354316,0.2876027524471283
2023-02-16,-0.0012897033,0.3148252069950104
2023-02-17,0.0049500326,0.28777796030044556
2023-02-20,-0.0011224964,0.2883860170841217
2023-02-21,0.002791241,0.29987290501594543
2023-02-22,-0.00057925854,0.30512890219688416
2023-02-23,9.752575e-05,0.30378204584121704
2023-02-24,-0.0011079515,0.2918159067630768
2023-02-27,0.0027315535,0.31258973479270935
2023-02-28,0.005143375,0.3020760715007782
2023-03-01,-0.0038598625,0.31806764006614685
2023-03-02,-0.0014925057,0.26735883951187134
2023-03-03,0.0026948766,0.2832871675491333
2023-03-06,-0.0054494645,0.27909743785858154
2023-03-07,0.0040285033,0.27482423186302185
2023-03-08,0.0009815686,0.30639657378196716
2023-03-09,-0.0026079847,0.3024883270263672
2023-03-10,0.0008534267,0.3061070144176483
2023-03-13,0.00037113932,0.30925142765045166
2023-03-14,0.00080673257,0.3124184310436249
2023-03-15,-0.0051940414,0.31035116314888
2023-03-16,-0.0019958955,0.2971096336841583
2023-03-17,0.00058299676,0.2967756688594818
2023-03-20,0.0064709694,0.3197782337665558
2023-03-21,-0.0010286979,0.2948407232761383
2023-03-22,-0.002388683,0.33319857716560364
2023-03-23,-0.0013932264,0.2820275127887726
2023-03-24,0.0021096463,0.30931559205055237
2023-03-27,-0.0048721577,0.2988937199115753
2023-03-28,-0.00085254567,0.31398263573646545
2023-03-29,0.00034536363,0.2941726744174957
2023-03-30,0.0045452765,0.29000088572502136
2023-03-31,0.001026907,0.30589520931243896
2023-04-03,-0.0037559003,0.2759217619895935
2023-04-04,0.0013243275,0.3139508068561554
2023-04-06,0.004010307,0.28937777876853943
2023-04-07,-0.00018236255,0.29416918754577637
2023-04-10,0.0018608397,0.29937389492988586
2023-04-11,0.0049581486,0.2933027148246765
2023-04-12,-0.0027171073,0.3172188997268677
2023-04-13,-0.0001864752,0.28836724162101746
2023-04-14,-0.0012534906,0.2905491292476654
2023-04-17,0.00024868612,0.3031240999698639
2023-04-18,-0.0014000937,0.2932467758655548
2023-04-19,-0.0049020937,0.29447516798973083
2023-04-20,-0.005209637,0.30738067626953125
2023-04-21,-0.0008317344,0.2885361909866333
2023-04-24,-0.0028619545,0.2938460409641266
2023-04-25,-0.0026026561,0.307166188955307
2023-04-26,0.0017108681,0.29408907890319824
2023-04-27,0.0038614094,0.3147042691707611
2023-04-28,-0.0031818657,0.29126134514808655
2023-05-04,-0.0016689216,0.31654736399650574
2023-05-05,0.0030632555,0.3044544756412506
2023-05-08,-0.0031172622,0.34386637806892395
2023-05-09,0.0009100556,0.2758183181285858
2023-05-10,-0.0010229698,0.3184787333011627
2023-05-11,-0.003098652,0.2993195950984955
2023-05-12,0.0052590487,0.3042755126953125
2023-05-15,-0.008568163,0.30624812841415405
2023-05-16,0.0009234992,0.30962637066841125
2023-05-17,0.004802027,0.3012877404689789
2023-05-18,0.0018362087,0.30611324310302734
2023-05-19,-0.003445082,0.38720032572746277
2023-05-22,-0.003095001,0.2699560523033142
2023-05-23,0.001479138,0.3141114115715027
2023-05-24,-0.0026406492,0.29367920756340027
2023-05-25,0.00622419,0.32643452286720276
2023-05-26,-0.00046820167,0.31735551357269287
2023-05-29,-4.1656604e-05,0.3046918213367462
2023-05-30,-0.0025814283,0.3084428608417511
2023-05-31,0.002487919,0.3686623275279999
2023-06-01,7.123259e-05,0.28258824348449707
2023-06-02,0.0020568816,0.30294081568717957
2023-06-05,-0.007377712,0.30185404419898987
2023-06-06,0.004521127,0.2786863148212433
2023-06-07,2.2548315e-05,0.31543228030204773
2023-06-08,0.0009719916,0.2828230559825897
2023-06-09,0.0033717076,0.31430962681770325
2023-06-12,0.0017753729,0.2838042378425598
2023-06-13,0.002287041,0.3398642838001251
2023-06-14,0.0025601557,0.2683050036430359
2023-06-15,0.0051406357,0.29514309763908386
2023-06-16,-0.001393294,0.28580573201179504
2023-06-19,-0.0006791043,0.2882624864578247
2023-06-20,-0.006308582,0.314222514629364
2023-06-21,-0.0027534724,0.2941106855869293
2023-06-26,0.004307137,0.3084251582622528
2023-06-27,-0.0018634,0.28930240869522095
2023-06-28,0.0035345596,0.373497873544693
2023-06-29,0.002959129,0.2612941265106201
2023-06-30,-0.0006858632,0.3241875469684601
2023-07-03,-3.7549966e-05,0.28809359669685364
2023-07-04,-0.001874743,0.31182006001472473
2023-07-05,-3.837392e-05,0.2975722551345825
2023-07-06,-0.0032547254,0.298953115940094
2023-07-07,-0.00021605795,0.32242485880851746
2023-07-10,0.0040038596,0.3127884566783905
2023-07-11,-0.0062853564,0.3012332618236542
2023-07-12,0.0064833914,0.30191531777381897
2023-07-13,0.0016812128,0.30861034989356995
2023-07-14,-0.0026229762,0.32004693150520325
2023-07-17,-0.003287345,0.31086739897727966
2023-07-18,-0.00080043625,0.29376235604286194
2023-07-19,-0.007705952,0.31707170605659485
2023-07-20,-0.000324344,0.3137284815311432
2023-07-21,0.0016311582,0.32937943935394287
2023-07-24,0.005244124,0.32064518332481384
2023-07-25,-0.0013459224,0.304677814245224
2023-07-26,-0.0025200387,0.312794953584671
2023-07-27,0.0043930337,0.3176240622997284
2023-07-28,0.0026843261,0.30709415674209595
2023-07-31,0.0016344207,0.29285043478012085
2023-08-01,-0.0021698794,0.3614414930343628
2023-08-02,-0.0011741439,0.2756839096546173
2023-08-03,-0.00019286355,0.3125397264957428
2023-08-04,-0.0021836925,0.28500574827194214
2023-08-07,-0.0018557756,0.2993117570877075
2023-08-08,-0.0047946074,0.30406320095062256
2023-08-09,-0.0016382792,0.2848535180091858
2023-08-10,-0.0049009956,0.3126617670059204
2023-08-11,0.002436184,0.27923962473869324
2023-08-14,-0.0030557178,0.3062731921672821
2023-08-15,-0.006451067,0.2808767855167389
2023-08-16,0.0026682233,0.2933730185031891
2023-08-17,-0.008936181,0.2885276973247528
2023-08-18,-0.0020189025,0.2841200530529022
2023-08-21,0.0062975693,0.2933602035045624
2023-08-22,-0.007618448,0.2976992130279541
2023-08-23,0.0018789357,0.2941153347492218
2023-08-24,-0.010071765,0.29515907168388367
2023-08-25,-0.0003008143,0.2961021661758423
2023-08-28,0.012526571,0.26622676849365234
2023-08-29,0.009814991,0.3283352255821228
2023-08-30,-2.5708981e-05,0.30156269669532776
2023-08-31,-0.0019129495,0.31435826420783997
2023-09-01,0.004079198,0.309772253036499
2023-09-04,-0.002110652,0.31266674399375916
2023-09-05,0.001651652,0.31119006872177124
2023-09-06,-0.0067712003,0.3129247725009918
2023-09-07,0.0028698265,0.2971682548522949
2023-09-08,0.0038584408,0.3064875602722168
2023-09-11,-0.0011820525,0.304380863904953
2023-09-12,-0.0038029214,0.3149450719356537
2023-09-13,-0.0008061229,0.3070850670337677
2023-09-14,-0.0007315252,0.3110453188419342
2023-09-15,-0.0030245038,0.2880864143371582
2023-09-18,-0.0012460428,0.3027228116989136
2023-09-19,-0.004743689,0.32459762692451477
2023-09-20,-0.0020695652,0.2909163236618042
2023-09-21,0.0053982064,0.30002880096435547
2023-09-22,-0.0010135283,0.29176005721092224
2023-09-25,0.002629867,0.3012397289276123
2023-09-26,0.003742919,0.2969871163368225
2023-09-27,0.0018253939,0.29442641139030457
2023-09-28,-0.0033020983,0.302854061126709
2023-10-09,0.0012102645,0.28360888361930847
2023-10-10,0.0021468196,0.29357442259788513
2023-10-11,0.004280903,0.2796589136123657
2023-10-12,-0.0017679348,0.32501456141471863
2023-10-13,-0.005203921,0.28459200263023376
2023-10-16,-0.0002310553,0.2936841547489166
2023-10-17,-0.006061648,0.2830480635166168
2023-10-18,-0.00049799983,0.30480465292930603
2023-10-19,-0.0073890784,0.36610791087150574
2023-10-20,-0.006884183,0.2603404223918915
2023-10-23,0.0035707252,0.28049740195274353
2023-10-24,0.002837255,0.2939247786998749
2023-10-25,0.0021946032,0.27978774905204773
2023-10-26,0.0053551337,0.3109484612941742
2023-10-27,0.0055431155,0.2752659320831299
2023-10-30,0.00068696,0.3025602400302887
2023-10-31,-5.3083982e-05,0.2994222342967987
2023-11-01,-0.0058109667,0.3426975905895233
2023-11-02,0.008964424,0.28407570719718933
2023-11-03,0.009568358,0.30388718843460083
2023-11-06,0.004827458,0.289898544549942
2023-11-07,0.002585613,0.29695427417755127
2023-11-08,-0.0011651682,0.29919934272766113
2023-11-09,-0.002661998,0.3324992060661316
2023-11-10,0.0043981024,0.3071318566799164
2023-11-13,0.0047315713,0.29221799969673157
2023-11-14,0.0031839022,0.2944627106189728
2023-11-15,-0.0014869439,0.3137805759906769
2023-11-16,0.0049308324,0.3278313875198364
2023-11-17,0.0012226128,0.2906995117664337
2023-11-20,-0.00095455756,0.28041768074035645
2023-11-21,-0.0044615096,0.28779730200767517
2023-11-22,0.0036858185,0.2929401993751526
2023-11-23,-0.002432139,0.29813846945762634
2023-11-24,0.001008635,0.3001372516155243
2023-11-27,0.00028831276,0.2994907796382904
2023-11-28,0.0007309284,0.2969340980052948
2023-11-29,-0.0014850027,0.2965136468410492
2023-11-30,0.0009112756,0.2894406020641327
2023-12-01,-0.003408113,0.30642417073249817
2023-12-04,-0.0071874573,0.2917967438697815
2023-12-05,0.0034831727,0.2982771396636963
2023-12-06,-0.001678421,0.289903461933136
2023-12-07,-0.001492015,0.31442397832870483
2023-12-08,0.0057102186,0.35633280873298645
2023-12-11,0.000931817,0.26705092191696167
2023-12-12,-0.0033388757,0.3231090009212494
2023-12-13,-0.0054773125,0.3125486969947815
2023-12-14,-0.002235248,0.3051774799823761
2023-12-15,-0.002928915,0.305525541305542
2023-12-18,0.0010208752,0.31841573119163513
2023-12-19,-0.0038420686,0.3052659034729004
2023-12-20,0.0039343275,0.296827107667923
2023-12-21,-0.003901801,0.2822548747062683
2023-12-22,-0.0012656327,0.3177758753299713
2023-12-25,-0.0049675344,0.29260292649269104
2023-12-26,0.002503594,0.30346688628196716
2023-12-27,0.0060025575,0.2943726181983948
2023-12-28,0.0071450924,0.28822290897369385
2023-12-29,-0.0027557886,0.31598496437072754
2024-01-02,-0.0033788683,0.3070281445980072
2024-01-03,-0.004731574,0.3078663945198059
2024-01-04,-0.0067404765,0.30688047409057617
2024-01-05,-0.007041723,0.31605514883995056
2024-01-08,0.00066431914,0.27501800656318665
2024-01-09,-0.0035944781,0.31414154171943665
2024-01-10,0.0090033,0.3269999027252197
2024-01-11,-0.004273143,0.2975485026836395
2024-01-12,-0.00060644594,0.3118080794811249
2024-01-15,-0.0024236266,0.31816565990448
2024-01-16,-0.01084652,0.3013891875743866
2024-01-17,0.0020482643,0.29383835196495056
2024-01-18,-0.006670939,0.28363820910453796
2024-01-19,-0.019317962,0.37631383538246155
2024-01-22,0.0032839915,0.2428189516067505
2024-01-23,0.0033064857,0.3316149115562439
2024-01-24,0.009468613,0.2981637716293335
2024-01-25,-0.0043234243,0.2863679528236389
2024-01-26,-0.008268606,0.3324337601661682
2024-01-29,-0.011022744,0.3168620467185974
2024-01-30,-0.0140066715,0.3006097972393036
2024-01-31,-0.0020058416,0.2947441041469574
2024-02-01,-0.017295176,0.3458607494831085
2024-02-02,-0.025204748,0.3101489245891571
2024-02-05,0.022763371,0.30177417397499084
2024-02-06,0.0156091945,0.3107559382915497
2024-02-07,0.020708622,0.30621591210365295
2024-02-08,0.008703341,0.3855434060096741
2024-02-19,0.006724708,0.2926732003688812
2024-02-20,0.005654806,0.33069658279418945
2024-02-21,0.0031164342,0.29430219531059265
2024-02-22,0.0051619485,0.3106524646282196
2024-02-23,0.002523477,0.3011319935321808
2024-02-26,0.008362243,0.3634242117404938
2024-02-27,-0.012397493,0.31647446751594543
2024-02-28,0.01061673,0.2922463119029999
2024-02-29,0.0076820864,0.29070034623146057
2024-03-01,-3.9961695e-05,0.30755814909935
2024-03-04,-0.0070456597,0.30360692739486694
2024-03-05,0.001399639,0.33319714665412903
2024-03-06,-0.004346849,0.3132728636264801
2024-03-07,0.008533207,0.2964841425418854
2024-03-08,0.007348385,0.3078736960887909
2024-03-11,0.0036011403,0.2963292598724365
2024-03-12,-3.312246e-05,0.29875949025154114
2024-03-13,-0.002948075,0.30840563774108887
2024-03-14,0.004483951,0.31260713934898376
2024-03-15,0.0054868646,0.2963249385356903
2024-03-18,-0.0026002298,0.3107908070087433
2024-03-19,0.00560785,0.30319371819496155
2024-03-20,-0.0019049429,0.33146074414253235
2024-03-21,-0.0053510275,0.27284330129623413
2024-03-22,-0.009666501,0.3212070167064667
2024-03-25,-0.002768965,0.28432223200798035
2024-03-26,-0.009280749,0.285765141248703
2024-03-27,0.0056467745,0.3006201982498169
2024-03-28,0.0013736613,0.2833445966243744
2024-03-29,0.0057889977,0.2937909662723541
2024-04-01,-0.002168399,0.28654494881629944
2024-04-02,-0.007691139,0.32053008675575256
2024-04-03,-0.00933719,0.28244367241859436
2024-04-08,0.007959975,0.2973378002643585
2024-04-09,-0.009791106,0.32181572914123535
2024-04-10,-0.0013895009,0.29881390929222107
2024-04-11,-0.0032825347,0.3207467794418335
2024-04-12,-0.012400737,0.3272632956504822
2024-04-15,-0.01856047,0.3036278188228607
2024-04-16,0.017103268,0.358279287815094
2024-04-17,-0.0021131525,0.29006919264793396
2024-04-18,-0.003892904,0.32624414563179016
2024-04-19,-0.0018105749,0.30630558729171753
2024-04-22,-0.0016208534,0.3232389986515045
2024-04-23,0.004824495,0.3082461357116699
2024-04-24,-0.0015459051,0.3259960412979126
2024-04-25,0.01074907,0.31153786182403564
2024-04-26,0.008640736,0.3061898648738861
2024-04-29,-0.0013629128,0.3089753985404968
2024-04-30,0.010324622,0.36267223954200745
2024-05-06,-9.9391684e-05,0.2762932777404785
2024-05-07,-0.008258143,0.38343366980552673
2024-05-08,0.008095937,0.35973840951919556
2024-05-09,-0.004061385,0.2899796664714813
2024-05-10,-0.009961728,0.3106176555156708
2024-05-13,0.002164483,0.30832818150520325
2024-05-14,-0.0052238326,0.3300943076610565
2024-05-15,-0.0022681542,0.35131216049194336
2024-05-16,0.0038152009,0.3718976080417633
2024-05-17,0.00303573,0.32887253165245056
2024-05-20,-0.001377849,0.29458102583885193
2024-05-21,0.0037004072,0.32432422041893005
2024-05-22,-0.009188106,0.37173697352409363
2024-05-23,-0.005936152,0.2666594386100769
2024-05-24,-0.00031594798,0.3702220022678375
2024-05-27,-0.003993334,0.2744521498680115
2024-05-28,-0.0017066138,0.3168579936027527
2024-05-29,-0.0002555512,0.29867205023765564
2024-05-30,0.0003277545,0.33143186569213867
2024-05-31,-0.0039042695,0.32437655329704285
2024-06-03,-0.004221491,0.3045194447040558
2024-06-04,-0.002687219,0.3192498981952667
2024-06-05,-0.0066544996,0.3036312162876129
2024-06-06,0.0029223214,0.30831101536750793
2024-06-07,0.0043014763,0.30571839213371277
2024-06-11,0.001342255,0.31035178899765015
2024-06-12,0.0056206393,0.3134092390537262
2024-06-13,0.0018648994,0.30414626002311707
2024-06-14,-0.0008129397,0.3027293384075165
2024-06-17,0.0023691265,0.3534344732761383
2024-06-18,-0.0045288308,0.3721843957901001
2024-06-19,-0.0072980076,0.28127747774124146
2024-06-20,-0.0013631632,0.32557412981987
2024-06-21,-0.013521799,0.3234844207763672
2024-06-24,-0.003702134,0.2967221736907959
2024-06-25,0.010112687,0.32676970958709717
2024-06-26,-0.011872646,0.35997024178504944
2024-06-27,-0.0019670683,0.30140408873558044
2024-06-28,-0.0014338621,0.3056710660457611
2024-07-01,-0.0051505296,0.3047826886177063
2024-07-02,-0.0014225987,0.3147653043270111
2024-07-03,-0.008933515,0.32193729281425476
