,equity,returns,drawdown
2016-06-01,1000000.0,0.0,0.0
2016-06-02,1000000.0,0.0,0.0
2016-06-03,1000000.0,0.0,0.0
2016-06-06,1000000.0,0.0,0.0
2016-06-07,1000000.0,0.0,0.0
2016-06-08,1000000.0,0.0,0.0
2016-06-13,1000000.0,0.0,0.0
2016-06-14,1000000.0,0.0,0.0
2016-06-15,1000000.0,0.0,0.0
2016-06-16,1000000.0,0.0,0.0
2016-06-17,1000000.0,0.0,0.0
2016-06-20,1000000.0,0.0,0.0
2016-06-21,1000000.0,0.0,0.0
2016-06-22,1000000.0,0.0,0.0
2016-06-23,1000000.0,0.0,0.0
2016-06-24,1000000.0,0.0,0.0
2016-06-27,1000000.0,0.0,0.0
2016-06-28,1000000.0,0.0,0.0
2016-06-29,1000000.0,0.0,0.0
2016-06-30,1000000.0,0.0,0.0
2016-07-01,1000000.0,0.0,0.0
2016-07-04,1000000.0,0.0,0.0
2016-07-05,1000000.0,0.0,0.0
2016-07-06,1000000.0,0.0,0.0
2016-07-07,1000000.0,0.0,0.0
2016-07-08,1000000.0,0.0,0.0
2016-07-11,1000000.0,0.0,0.0
2016-07-12,1000000.0,0.0,0.0
2016-07-13,1000000.0,0.0,0.0
2016-07-14,1000000.0,0.0,0.0
2016-07-15,1000000.0,0.0,0.0
2016-07-18,1000000.0,0.0,0.0
2016-07-19,1000000.0,0.0,0.0
2016-07-20,1000000.0,0.0,0.0
2016-07-21,1000000.0,0.0,0.0
2016-07-22,1000000.0,0.0,0.0
2016-07-25,1000000.0,0.0,0.0
2016-07-26,1000000.0,0.0,0.0
2016-07-27,1000000.0,0.0,0.0
2016-07-28,1000000.0,0.0,0.0
2016-07-29,1000000.0,0.0,0.0
2016-08-01,1000000.0,0.0,0.0
2016-08-02,1000000.0,0.0,0.0
2016-08-03,1000000.0,0.0,0.0
2016-08-04,1000000.0,0.0,0.0
2016-08-05,1000000.0,0.0,0.0
2016-08-08,1000000.0,0.0,0.0
2016-08-09,1000000.0,0.0,0.0
2016-08-10,1000000.0,0.0,0.0
2016-08-11,1000000.0,0.0,0.0
2016-08-12,1000000.0,0.0,0.0
2016-08-15,1000000.0,0.0,0.0
2016-08-16,1000000.0,0.0,0.0
2016-08-17,1000000.0,0.0,0.0
2016-08-18,1000000.0,0.0,0.0
2016-08-19,1000000.0,0.0,0.0
2016-08-22,1000000.0,0.0,0.0
2016-08-23,1000000.0,0.0,0.0
2016-08-24,1000000.0,0.0,0.0
2016-08-25,1000000.0,0.0,0.0
2016-08-26,1000000.0,0.0,0.0
2016-08-29,1000000.0,0.0,0.0
2016-08-30,1000000.0,0.0,0.0
2016-08-31,1000000.0,0.0,0.0
2016-09-01,1000000.0,0.0,0.0
2016-09-02,1000000.0,0.0,0.0
2016-09-05,1000000.0,0.0,0.0
2016-09-06,1000000.0,0.0,0.0
2016-09-07,1000000.0,0.0,0.0
2016-09-08,1000000.0,0.0,0.0
2016-09-09,1000000.0,0.0,0.0
2016-09-12,1000000.0,0.0,0.0
2016-09-13,1000000.0,0.0,0.0
2016-09-14,1000000.0,0.0,0.0
2016-09-19,1000000.0,0.0,0.0
2016-09-20,1000000.0,0.0,0.0
2016-09-21,1000000.0,0.0,0.0
2016-09-22,1000000.0,0.0,0.0
2016-09-23,1000000.0,0.0,0.0
2016-09-26,1000000.0,0.0,0.0
2016-09-27,1000000.0,0.0,0.0
2016-09-28,1000000.0,0.0,0.0
2016-09-29,1000000.0,0.0,0.0
2016-09-30,1000000.0,0.0,0.0
2016-10-10,1000000.0,0.0,0.0
2016-10-11,1000000.0,0.0,0.0
2016-10-12,1000000.0,0.0,0.0
2016-10-13,1000000.0,0.0,0.0
2016-10-14,1000000.0,0.0,0.0
2016-10-17,1000000.0,0.0,0.0
2016-10-18,1000000.0,0.0,0.0
2016-10-19,1000000.0,0.0,0.0
2016-10-20,1000000.0,0.0,0.0
2016-10-21,1000000.0,0.0,0.0
2016-10-24,1000000.0,0.0,0.0
2016-10-25,1000000.0,0.0,0.0
2016-10-26,1000000.0,0.0,0.0
2016-10-27,1000000.0,0.0,0.0
2016-10-28,1000000.0,0.0,0.0
2016-10-31,1000000.0,0.0,0.0
2016-11-01,1000000.0,0.0,0.0
2016-11-02,1000000.0,0.0,0.0
2016-11-03,1000000.0,0.0,0.0
2016-11-04,1000000.0,0.0,0.0
2016-11-07,1000000.0,0.0,0.0
2016-11-08,1000000.0,0.0,0.0
2016-11-09,1000000.0,0.0,0.0
2016-11-10,1000000.0,0.0,0.0
2016-11-11,1000000.0,0.0,0.0
2016-11-14,1000000.0,0.0,0.0
2016-11-15,1000000.0,0.0,0.0
2016-11-16,1000000.0,0.0,0.0
2016-11-17,1000000.0,0.0,0.0
2016-11-18,1000000.0,0.0,0.0
2016-11-21,1000000.0,0.0,0.0
2016-11-22,1000000.0,0.0,0.0
2016-11-23,1000000.0,0.0,0.0
2016-11-24,1000000.0,0.0,0.0
2016-11-25,1000000.0,0.0,0.0
2016-11-28,1000000.0,0.0,0.0
2016-11-29,1000000.0,0.0,0.0
2016-11-30,1000000.0,0.0,0.0
2016-12-01,1000000.0,0.0,0.0
2016-12-02,1000000.0,0.0,0.0
2016-12-05,1000000.0,0.0,0.0
2016-12-06,1000000.0,0.0,0.0
2016-12-07,1000000.0,0.0,0.0
2016-12-08,1000000.0,0.0,0.0
2016-12-09,1000000.0,0.0,0.0
2016-12-12,1000000.0,0.0,0.0
2016-12-13,1000000.0,0.0,0.0
2016-12-14,1000000.0,0.0,0.0
2016-12-15,1000000.0,0.0,0.0
2016-12-16,1000000.0,0.0,0.0
2016-12-19,1000000.0,0.0,0.0
2016-12-20,1000000.0,0.0,0.0
2016-12-21,1000000.0,0.0,0.0
2016-12-22,1000000.0,0.0,0.0
2016-12-23,1000000.0,0.0,0.0
2016-12-26,1000000.0,0.0,0.0
2016-12-27,1000000.0,0.0,0.0
2016-12-28,1000000.0,0.0,0.0
2016-12-29,1000000.0,0.0,0.0
2016-12-30,1000000.0,0.0,0.0
2017-01-03,1000000.0,0.0,0.0
2017-01-04,1000000.0,0.0,0.0
2017-01-05,1000000.0,0.0,0.0
2017-01-06,1000000.0,0.0,0.0
2017-01-09,1000000.0,0.0,0.0
2017-01-10,1000000.0,0.0,0.0
2017-01-11,1000000.0,0.0,0.0
2017-01-12,1000000.0,0.0,0.0
2017-01-13,1000000.0,0.0,0.0
2017-01-16,1000000.0,0.0,0.0
2017-01-17,1000000.0,0.0,0.0
2017-01-18,1004310.3831120001,0.00431038311200016,0.0
2017-01-19,1001093.1831119999,-0.00320339215256471,-0.00320339215256471
2017-01-20,1008868.083112,0.0077664098918655,0.0
2017-01-23,1009136.1831120001,0.00026574336574625157,0.0
2017-01-24,1009672.3831120001,0.0005313455299427172,0.0
2017-01-25,1012353.3831120001,0.0026553167590230853,0.0
2017-01-26,1016106.7831120001,0.003707598613897023,0.0
2017-02-03,1010744.7831120001,-0.005277004434098953,-0.005277004434098953
2017-02-06,1007122.537632,-0.0035837389819094456,-0.008841832009510164
2017-02-07,1007122.537632,0.0,-0.008841832009510164
2017-02-08,1007122.537632,0.0,-0.008841832009510164
2017-02-09,1008465.2580740001,0.0013332245003245813,-0.007520395656248291
2017-02-10,1013240.6580740002,0.0047353143420332255,-0.0028206927516238878
2017-02-13,1018016.0580740002,0.004712996820594784,0.0
2017-02-14,1019077.2580740001,0.0010424197060385776,0.0
2017-02-15,1015893.6580740002,-0.003124002596247566,-0.003124002596247566
2017-02-16,1019873.158074,0.0039172407154746125,0.0
2017-02-17,1014567.1580740002,-0.005202607753713284,-0.005202607753713284
2017-02-20,1010700.7289340002,-0.0038109149396672315,-0.00899369599776667
2017-02-21,1007853.4924020004,-0.002817091598422916,-0.011785451530755497
2017-02-22,1010710.1924020003,0.0028344397489674655,-0.008984416934066264
2017-02-23,1006814.6924020002,-0.003854220556282595,-0.01280400956591543
2017-02-24,1006035.5924020003,-0.0007738266096823931,-0.01356792809228502
2017-02-27,1002494.1154420003,-0.0035202302848394984,-0.01704039614575159
2017-02-28,1002494.1154420003,0.0,-0.01704039614575159
2017-03-01,1002494.1154420003,0.0,-0.01704039614575159
2017-03-02,1002494.1154420003,0.0,-0.01704039614575159
2017-03-03,1002494.1154420003,0.0,-0.01704039614575159
2017-03-06,1002494.1154420003,0.0,-0.01704039614575159
2017-03-07,1001466.3512880005,-0.0010252071689684783,-0.018048133378429365
2017-03-08,1002505.9512880004,0.0010380778132614843,-0.017028790931998827
2017-03-09,994449.0512880004,-0.008036760270249466,-0.02492869489183569
2017-03-10,989882.2756160005,-0.004592267111205972,-0.029406482777364573
2017-03-13,989882.2756160005,0.0,-0.029406482777364573
2017-03-14,985806.3776640005,-0.004117558271728439,-0.033402958142690675
2017-03-15,987338.7776640006,0.0015544634673914093,-0.03190041835343482
2017-03-16,992702.1776640004,0.005432178013598632,-0.02664152909104034
2017-03-17,982741.5776640006,-0.010033825072731095,-0.036408037721201825
2017-03-20,979267.7494560006,-0.003534833863707343,-0.039814175220261205
2017-03-21,979267.7494560006,0.0,-0.039814175220261205
2017-03-22,975493.9520220007,-0.003853693166242178,-0.043514436771537546
2017-03-23,972563.7095460007,-0.0030038550930286956,-0.046387580802049744
2017-03-24,977847.0042060007,0.0054323378593534866,-0.04120723595409104
2017-03-27,973829.4042060009,-0.004108618201742242,-0.04514654935614881
2017-03-28,972573.9042060007,-0.0012892401837298895,-0.04637758479429199
2017-03-29,970816.2042060008,-0.0018072662575034926,-0.04810103440769231
2017-03-30,965387.3167440009,-0.005592085750608211,-0.05342413504919963
2017-03-31,965387.3167440009,0.0,-0.05342413504919963
2017-04-05,965387.3167440009,0.0,-0.05342413504919963
2017-04-06,962201.2314480009,-0.0033003181632278444,-0.056548136569169904
2017-04-07,963920.4314480008,0.0017867364370474093,-0.05486243674817781
2017-04-10,961710.0314480008,-0.002293135333462648,-0.057029765089453455
2017-04-11,963920.431448001,0.002298405889217925,-0.0548624367481777
2017-04-12,960727.6314480009,-0.0033123065927794793,-0.05799302213002022
2017-04-13,956141.459144001,-0.004773644635459928,-0.06248982868649511
2017-04-14,946423.789468001,-0.010163422559565483,-0.07201814071144497
2017-04-17,941160.820328001,-0.005560901150802988,-0.07717855610068691
2017-04-18,941160.820328001,0.0,-0.07717855610068691
2017-04-19,941160.820328001,0.0,-0.07717855610068691
2017-04-20,941160.820328001,0.0,-0.07717855610068691
2017-04-21,941160.820328001,0.0,-0.07717855610068691
2017-04-24,931701.9199040012,-0.010050248820072438,-0.08645314122837355
2017-04-25,929859.3301280013,-0.0019776601685974615,-0.08825982646311348
2017-04-26,929859.3301280013,0.0,-0.08825982646311348
2017-04-27,929859.3301280013,0.0,-0.08825982646311348
2017-04-28,924811.2754460014,-0.005428836941717807,-0.09320951519845877
2017-05-02,920093.5187540016,-0.005101318309213565,-0.09783534210119749
2017-05-03,920093.5187540016,0.0,-0.09783534210119749
2017-05-04,920093.5187540016,0.0,-0.09783534210119749
2017-05-05,920093.5187540016,0.0,-0.09783534210119749
2017-05-08,920093.5187540016,0.0,-0.09783534210119749
2017-05-09,920093.5187540016,0.0,-0.09783534210119749
2017-05-10,920093.5187540016,0.0,-0.09783534210119749
2017-05-11,920093.5187540016,0.0,-0.09783534210119749
2017-05-12,924511.2474440017,0.004801390945545103,-0.09350369688137139
2017-05-15,927934.2474440017,0.003702496870063632,-0.09014739715635045
2017-05-16,937714.2474440017,0.01053953987250611,-0.08055796937057635
2017-05-17,932090.7474440017,-0.005997029495209638,-0.08607189034739648
2017-05-18,928423.2474440017,-0.003934702720799543,-0.08966792576706184
2017-05-19,924622.5389540017,-0.00409372395667984,-0.0933945739878832
2017-05-22,924622.5389540017,0.0,-0.0933945739878832
2017-05-23,924622.5389540017,0.0,-0.0933945739878832
2017-05-24,923188.4231120019,-0.001551028426824086,-0.0948007447755409
2017-05-25,940788.7231120019,0.01906468881040624,-0.07754340266327509
2017-05-26,939342.1231120018,-0.0015376459819957944,-0.07896181434373528
2017-05-31,939824.3231120018,0.0005133379927670934,-0.0784890104502487
2017-06-01,941753.1231120017,0.0020522984483026807,-0.0765977948763018
2017-06-02,939583.2231120018,-0.0023041070390396046,-0.07872541239699193
2017-06-05,933640.2527720019,-0.006325113298975338,-0.08455257854304787
2017-06-06,933640.2527720019,0.0,-0.08455257854304787
2017-06-07,941527.9887080019,0.008448367465499818,-0.0768185423312352
2017-06-08,947497.9887080019,0.00634075680340862,-0.07096487322274125
2017-06-09,952751.588708002,0.005544708339870752,-0.06581364440726645
2017-06-12,951079.9887080019,-0.0017544972055799635,-0.0674526717576448
2017-06-13,952751.5887080019,0.001757580876315945,-0.06581364440726656
2017-06-14,944154.7887080018,-0.009023128485839527,-0.07424292792349796
2017-06-15,940396.0480520019,-0.00398106401720788,-0.0779284260918175
2017-06-16,940396.0480520019,0.0,-0.0779284260918175
2017-06-19,940396.0480520019,0.0,-0.0779284260918175
2017-06-20,934513.383220002,-0.00625551845330008,-0.08369646183766355
2017-06-21,945106.3832200019,0.011335311179279328,-0.07330987609791884
2017-06-22,946047.9832200019,0.0009962899592232954,-0.07238662403216367
2017-06-23,954286.9832200019,0.008708860592839596,-0.06430816845680654
2017-06-26,964879.9832200019,0.011100434341309473,-0.05392158271706171
2017-06-27,965350.783220002,0.00048793633217347754,-0.05345995668418413
2017-06-28,959465.783220002,-0.006096229580267343,-0.059230282095153464
2017-06-29,964644.5832200019,0.005397586959922318,-0.0541523957335005
2017-06-30,963232.1832200019,-0.0014641662064647232,-0.05553727383213314
2017-07-03,959957.717432002,-0.003399456377229493,-0.058747933669660024
2017-07-04,959957.717432002,0.0,-0.058747933669660024
2017-07-05,959957.717432002,0.0,-0.058747933669660024
2017-07-06,956685.818204002,-0.003408378482286367,-0.061956076958948
2017-07-07,956219.0182040021,-0.00048793448289663477,-0.06241378093547134
2017-07-10,957152.618204002,0.0009763453583608861,-0.06149837298242444
2017-07-11,964154.618204002,0.00731544778421922,-0.054632813334572705
2017-07-12,959019.818204002,-0.00532570181488623,-0.05966755707633076
2017-07-13,967889.018204002,0.009248192614631945,-0.05097118152238522
2017-07-14,973724.0182040021,0.006028583742821558,-0.045249881815841886
2017-07-17,961820.618204002,-0.01222461372777417,-0.05692133321718995
2017-07-18,956936.349764002,-0.0050781490306585075,-0.061710427234747844
2017-07-19,956936.349764002,0.0,-0.061710427234747844
2017-07-20,959195.5658360021,0.002360884370791405,-0.05949523404712964
2017-07-21,954884.465836002,-0.00449449533916757,-0.06372232833416969
2017-07-24,959195.5658360021,0.0045147870284241165,-0.05949523404712964
2017-07-25,952615.465836002,-0.00686001920188728,-0.06594711480103288
2017-07-26,949207.464140002,-0.0035775208551849236,-0.06928870847767776
2017-07-27,949207.464140002,0.0,-0.06928870847767776
2017-07-28,949207.464140002,0.0,-0.06928870847767776
2017-07-31,949874.4751000021,0.0007027030287887204,-0.06863469483419715
2017-08-01,956639.4751000021,0.007121993671098226,-0.06200151702532575
2017-08-02,956639.4751000021,0.0,-0.06200151702532575
2017-08-03,948070.4751000021,-0.008957397455404248,-0.0704035422498962
2017-08-04,944680.6598800021,-0.0035754886467088687,-0.07372730383060255
2017-08-07,944680.6598800021,0.0,-0.07372730383060255
2017-08-08,944680.6598800021,0.0,-0.07372730383060255
2017-08-09,944680.6598800021,0.0,-0.07372730383060255
2017-08-10,941981.000420002,-0.002857748204925681,-0.0763743579653523
2017-08-11,933239.532100002,-0.009279877530547265,-0.08494549080750691
2017-08-14,933239.532100002,0.0,-0.08494549080750691
2017-08-15,933239.532100002,0.0,-0.08494549080750691
2017-08-16,930335.146948002,-0.003112154009876189,-0.0877932813675456
2017-08-17,936796.346948002,0.0069450240821236076,-0.08145798373876822
2017-08-18,937241.946948002,0.0004756636823486371,-0.08102106666092146
2017-08-21,940806.7469480021,0.0038035002718437294,-0.07752573003814756
2017-08-22,942143.5469480021,0.001420908177302671,-0.07621497880460748
2017-08-23,944371.5469480022,0.0023648201032819838,-0.07403039341537376
2017-08-24,939915.5469480021,-0.004718481845838007,-0.07839956419384109
2017-08-25,936340.7120360021,-0.003803357571441235,-0.0819047401892079
2017-08-28,942863.6705600022,0.006966436939195297,-0.07550888745756179
2017-08-29,941120.4705600021,-0.0018488356847652376,-0.07721811961667857
2017-08-30,940248.870560002,-0.0009261301047691628,-0.07807273569623707
2017-08-31,938723.5705600021,-0.0016222300794591638,-0.07956831383546414
2017-09-01,935419.9973760023,-0.003519218316877959,-0.0828075138848492
2017-09-04,935419.9973760023,0.0,-0.0828075138848492
2017-09-05,936050.0208360022,0.0006735193407958473,-0.08218976700621805
2017-09-06,933465.2208360023,-0.0027613908898708184,-0.08472419982223733
2017-09-07,929803.4208360022,-0.003922802819285143,-0.08831464631159802
2017-09-08,926966.9216280022,-0.0030506439796162965,-0.0910958737471319
2017-09-11,926966.9216280022,0.0,-0.0910958737471319
2017-09-12,926966.9216280022,0.0,-0.0910958737471319
2017-09-13,924814.9358040025,-0.002321534645724266,-0.09320592616586965
2017-09-14,922038.1358040024,-0.003002546663658734,-0.09592861768688588
2017-09-15,918371.4782040026,-0.003976687576813243,-0.09952382712148278
2017-09-18,919838.7227040025,0.0015976590462818407,-0.0980851732179221
2017-09-19,914543.7227040025,-0.005756443895332586,-0.10327699531666179
2017-09-20,910909.0313760026,-0.003974322099388972,-0.10684086137120519
2017-09-21,908796.2283840027,-0.002319444553984029,-0.10891249447113871
2017-09-22,906489.5283840026,-0.0025381927520780057,-0.1111742463191393
2017-09-25,902260.4539620028,-0.004665331798745731,-0.11532091337133077
2017-09-26,902260.4539620028,0.0,-0.11532091337133077
2017-09-27,902260.4539620028,0.0,-0.11532091337133077
2017-09-28,902260.4539620028,0.0,-0.11532091337133077
2017-09-29,902662.5545520028,0.0004456591090016282,-0.11492664807783148
2017-10-09,911211.0545520029,0.00947031640660323,-0.10654472339207577
2017-10-10,912253.5545520028,0.0011440818181387424,-0.10552253745478857
2017-10-11,915381.0545520028,0.003428323172208314,-0.10245597964292685
2017-10-12,918925.5545520029,0.003872157919780017,-0.09898054745614993
2017-10-13,920593.5545520029,0.001815163363057426,-0.09734504995649029
2017-10-16,917674.5545520028,-0.0031707804009345475,-0.10020717058089479
2017-10-17,917257.5545520029,-0.0004544094613186944,-0.10061604495580956
2017-10-18,913865.1386220028,-0.003698433349679009,-0.10394235656931128
2017-10-19,908905.3997820029,-0.005427210898403034,-0.10880545037733558
2017-10-20,908493.7997820027,-0.00045285240917147807,-0.10920902997617266
2017-10-23,910963.3997820028,0.0027183454643198157,-0.1067875523831513
2017-10-24,916314.1997820027,0.005873781538622058,-0.10154101759827205
2017-10-25,918989.5997820027,0.0029197408494121557,-0.09891775020583238
2017-10-26,924957.7997820027,0.00649430635712922,-0.09306584602269774
2017-10-27,929073.7997820028,0.004449932743926466,-0.08903005003432884
2017-10-30,925369.3997820029,-0.003987196712326946,-0.09266226642386066
2017-10-31,924751.9997820026,-0.0006671930151846972,-0.09326763582211617
2017-11-01,921870.7997820028,-0.003115646141537476,-0.09609269301397416
2017-11-02,918708.1477020028,-0.0034306890735099627,-0.0991937179355169
2017-11-03,918708.1477020028,0.0,-0.0991937179355169
2017-11-06,918708.1477020028,0.0,-0.0991937179355169
2017-11-07,924767.6372940028,0.006595663276914188,-0.09325230302129062
2017-11-08,922942.4372940027,-0.001973684984631241,-0.09504193733566635
2017-11-09,929229.2372940029,0.006811692415436665,-0.0888776413639275
2017-11-10,936732.8372940029,0.008075079537801733,-0.0815202558492717
2017-11-13,938558.037294003,0.0019484744500606332,-0.07973062153489585
2017-11-14,932068.4372940027,-0.0069144365528109875,-0.08609376576378758
2017-11-15,925984.4372940027,-0.006527417683687697,-0.09205921347837343
2017-11-16,922645.4123580029,-0.003605919064641583,-0.09533317447005751
2017-11-17,922816.8747780027,0.00018583782859948883,-0.09516505315159507
2017-11-20,929406.9747780027,0.007141286836118255,-0.08870336725680672
2017-11-21,945982.0747780029,0.017834060266181284,-0.07245124818809645
2017-11-22,945782.3747780028,-0.0002111033658295236,-0.07264705685157502
2017-11-23,918623.1747780028,-0.028716119822358666,-0.09927703508464214
2017-11-24,913534.3674560026,-0.005539602594099469,-0.10426668235765224
2017-11-27,913534.3674560026,0.0,-0.10426668235765224
2017-11-28,913534.3674560026,0.0,-0.10426668235765224
2017-11-29,913534.3674560026,0.0,-0.10426668235765224
2017-11-30,913534.3674560026,0.0,-0.10426668235765224
2017-12-01,913534.3674560026,0.0,-0.10426668235765224
2017-12-04,913534.3674560026,0.0,-0.10426668235765224
2017-12-05,913534.3674560026,0.0,-0.10426668235765224
2017-12-06,906883.1244800027,-0.0072807802453258574,-0.11078831980182291
2017-12-07,902789.5152800028,-0.004513932489753958,-0.11480216129533805
2017-12-08,902789.5152800028,0.0,-0.11480216129533805
2017-12-11,902789.5152800028,0.0,-0.11480216129533805
2017-12-12,888572.1877040028,-0.01574821964075479,-0.12874245128478046
2017-12-13,885539.508554003,-0.003412980050429004,-0.13171603591733128
2017-12-14,880640.231054003,-0.005532534068412143,-0.13651984652967464
2017-12-15,875493.635054003,-0.005844152718119888,-0.14156615641562076
2017-12-18,875493.635054003,0.0,-0.14156615641562076
2017-12-19,875493.635054003,0.0,-0.14156615641562076
2017-12-20,872184.3235900031,-0.0037799377762418596,-0.14481098292938988
2017-12-21,881849.3235900031,0.011081373212737722,-0.13533431426379616
2017-12-22,878176.623590003,-0.004164770445191812,-0.13893544835672178
2017-12-25,874503.923590003,-0.004182188299417411,-0.1425365824496474
2017-12-26,872104.254864003,-0.002744034259044681,-0.1448894914432831
2017-12-27,856728.263526003,-0.017630909667328498,-0.1599658675752299
2017-12-28,854742.8315840029,-0.0023174582029413804,-0.16191261156616843
2017-12-29,854742.8315840029,0.0,-0.16191261156616843
2018-01-02,862086.757332003,0.008591971148082411,-0.15471178890517323
2018-01-03,866242.5573320029,0.004820628509433655,-0.15063696845608132
2018-01-04,868698.2573320031,0.0028348872717172124,-0.14822912000889032
2018-01-05,871720.657332003,0.0034792288052729603,-0.14526561422773254
2018-01-08,874931.9573320029,0.0036838636012463954,-0.14211688933525246
2018-01-09,881354.557332003,0.00734068511977215,-0.13581943955029196
2018-01-10,884754.757332003,0.0038579252489405746,-0.13248549554648947
2018-01-11,883621.357332003,-0.0012810329536038223,-0.1335968102144237
2018-01-12,887966.0573320029,0.004916925065186595,-0.12933677065400928
2018-01-15,886454.857332003,-0.0017018668534927173,-0.13081852354458823
2018-01-16,894577.5573320029,0.009163128762639028,-0.1228541017577266
2018-01-17,892121.857332003,-0.0027450945755043143,-0.12526195020491726
2018-01-18,897411.057332003,0.00592878647298023,-0.120075815087891
2018-01-19,899677.857332003,0.0025259327723674563,-0.11785318575202264
2018-01-22,910067.357332003,0.011548022345253761,-0.10766613462929253
2018-01-23,918378.9573320032,0.009132950361352199,-0.09951649373110827
2018-01-24,918945.657332003,0.0006170655321264817,-0.09896083639714137
2018-01-25,913656.4573320032,-0.005755726639327219,-0.10414697151416741
2018-01-26,917812.257332003,0.004548536779497292,-0.10007215106507561
2018-01-29,902133.5573320031,-0.017082687526506102,-0.11544533730483175
2018-01-30,897272.5936320031,-0.005388297176724066,-0.12021158069649018
2018-01-31,897272.5936320031,0.0,-0.12021158069649018
2018-02-01,897272.5936320031,0.0,-0.12021158069649018
2018-02-02,897272.5936320031,0.0,-0.12021158069649018
2018-02-05,897272.5936320031,0.0,-0.12021158069649018
2018-02-06,884450.892564003,-0.014289638576945762,-0.13278343923251978
2018-02-07,892235.0198160029,0.00880108473793717,-0.1251509927950628
