day,symbol,side,entry_time,exit_time,entry_price,exit_price,volume,pnl,pnl_pct,reason
2025-11-28,301512.SZSE,sell,2025-11-27 10:01:00,2025-11-28 14:32:00,45.575,46.325,207,130.83,0.01646,模型转空
2025-12-01,603687.SSE,sell,2025-11-28 11:05:00,2025-12-01 10:31:00,9.3403,9.3203,982,-43.57,-0.00214,模型转空
2025-12-01,603878.SSE,sell,2025-11-28 14:15:00,2025-12-01 13:22:00,34.5042,34.8061,284,60.96,0.00875,模型转空
2025-12-01,000426.SZSE,sell,2025-11-28 13:01:00,2025-12-01 14:05:00,903.6265,975.5682,7,522.2,0.07961,模型转空
2025-12-02,300970.SZSE,sell,2025-12-01 10:23:00,2025-12-02 09:35:00,37.12,36.1,257,-286.72,-0.02748,止损
2025-12-02,000727.SZSE,sell,2025-12-01 11:15:00,2025-12-02 09:39:00,16.8626,16.461,589,-261.68,-0.02381,止损
2025-12-02,000829.SZSE,sell,2025-12-01 13:37:00,2025-12-02 10:07:00,206.9278,202.7851,43,-205.0,-0.02002,止损
2025-12-02,301520.SZSE,sell,2025-12-01 11:17:00,2025-12-02 10:37:00,43.44,42.87,211,-144.19,-0.01312,模型转空
2025-12-03,600246.SSE,sell,2025-12-02 09:35:00,2025-12-03 09:35:00,147.1802,138.4661,66,-607.66,-0.05921,止损
2025-12-03,002890.SZSE,sell,2025-12-02 10:53:00,2025-12-03 09:45:00,39.7278,38.8615,229,-222.32,-0.02181,止损
2025-12-03,603097.SSE,sell,2025-12-02 09:39:00,2025-12-03 11:12:00,27.8,27.43,347,-153.33,-0.01331,模型转空
2025-12-04,600403.SSE,sell,2025-12-03 13:01:00,2025-12-04 09:35:00,51.021,47.8386,186,-617.21,-0.06237,止损
2025-12-04,603590.SSE,sell,2025-12-03 14:17:00,2025-12-04 09:40:00,49.72,48.71,181,-206.61,-0.02031,止损
2025-12-04,605339.SSE,sell,2025-12-03 14:01:00,2025-12-04 09:42:00,21.79,21.3,367,-202.02,-0.02249,止损
2025-12-04,002769.SZSE,sell,2025-12-03 10:16:00,2025-12-04 14:50:00,66.3741,66.3741,133,-23.5,0.0,收盘平仓
